"","saison","division","HF","journee","code_rencontre","diff_point_norm"
"2198","2021","D2","H","J14","PADFUAX",0
"2199","2021","D2","H","J14","PADMPJS",NA
"2200","2021","D2","H","J14","PADFUAZ",NA
"2201","2021","D2","H","J14","PADFUBA",-1.1427600890467
"2202","2021","D2","H","J14","PADFUBB",NA
"2203","2021","D2","H","J14","PADFUBC",1.22157112967061
"2204","2021","D2","H","J15","PADFUBD",-1.15290240512368
"2205","2021","D2","H","J15","PADFUBE",NA
"2206","2021","D2","H","J15","PADFUBF",NA
"2207","2021","D2","H","J15","PADMRWR",NA
"2208","2021","D2","H","J15","PADFUBH",0.520665602313921
"2209","2021","D2","H","J15","PADMQOQ",NA
"2210","2021","D2","H","J15","PADFUBJ",0.632236802809761
"2211","2021","D2","H","J16","PADFUBK",NA
"2212","2021","D2","H","J16","PADFUBL",NA
"2213","2021","D2","H","J16","PADFUBM",NA
"2214","2021","D2","H","J16","PADFUBO",-0.707106781186548
"2215","2021","D2","H","J16","PADFUBP",NA
"2216","2021","D2","H","J16","PADFUBQ",0.707106781186548
"2217","2021","D2","H","J17","PADFUBR",-0.707106781186548
"2218","2021","D2","H","J17","PADFUBS",0.707106781186548
"2219","2021","D2","H","J17","PADMTAK",NA
"2220","2021","D2","H","J17","PADMTAR",NA
"2221","2021","D2","H","J17","PADFUBV",NA
"2222","2021","D2","H","J17","PADFUBX",NA
"2223","2021","D2","H","J18","PADMTGR",-1.15290240512368
"2224","2021","D2","H","J18","PADFUBZ",0.632236802809761
"2225","2021","D2","H","J18","PADMQOF",NA
"2226","2021","D2","H","J18","PADFUCB",NA
"2227","2021","D2","H","J18","PADFUCC",0.520665602313921
"2228","2021","D2","H","J18","PADFUCD",NA
"2229","2021","D2","H","J18","PADFUCE",NA
"2230","2021","D2","H","J19","PADFUCF",NA
"2231","2021","D2","H","J19","PADFUCG",-0.707106781186548
"2232","2021","D2","H","J19","PADMTKD",NA
"2233","2021","D2","H","J19","PADFUCJ",0.707106781186548
"2234","2021","D2","H","J19","PADMTQV",NA
"2235","2021","D2","H","J19","PADMTKG",NA
"2236","2021","D2","H","J20","PADFUCN",NA
"2237","2021","D2","H","J20","PADMTNX",NA
"2238","2021","D2","H","J20","PADFUCP",NA
"2239","2021","D2","H","J20","PADMTGK",0.707106781186548
"2240","2021","D2","H","J20","PADFUCR",NA
"2241","2021","D2","H","J20","PADFUCS",-0.707106781186548
"2242","2021","D2","H","J21","PADFUCT",0.707106781186548
"2243","2021","D2","H","J21","PADMTLO",NA
"2244","2021","D2","H","J21","PADMTOX",NA
"2245","2021","D2","H","J21","PADFUCW",-0.707106781186548
"2246","2021","D2","H","J21","PADMTNV",NA
"2247","2021","D2","H","J21","PADFUCY",NA
"2248","2021","D2","H","J21","PADFUCZ",NA
"2249","2021","D2","H","J22","PADMQIX",NA
"2250","2021","D2","H","J22","PADMTQU",NA
"2251","2021","D2","H","J22","PADFUDD",0.707106781186548
"2252","2021","D2","H","J22","PADFUDF",-0.707106781186548
"2253","2021","D2","H","J22","PADFUDG",NA
"2254","2021","D2","H","J23","PADFUDH",NA
"2255","2021","D2","H","J23","PADFUDI",-0.707106781186548
"2256","2021","D2","H","J23","PADMTSB",0.707106781186548
"2257","2021","D2","H","J23","PADMTLC",NA
"2258","2021","D2","H","J23","PADMTYY",NA
"2259","2021","D2","H","J23","PADFUDN",NA
"2260","2021","D2","H","J24","PADMTTJ",NA
"2261","2021","D2","H","J24","PADMTYW",NA
"2262","2021","D2","H","J24","PADFUDQ",NA
"2263","2021","D2","H","J24","PADMTYV",0.44703900498169
"2264","2021","D2","H","J24","PADMTYF",0.698498445283891
"2265","2021","D2","H","J24","PADFUDT",NA
"2266","2021","D2","H","J24","PADFUDU",-1.14553745026558
"2267","2021","D2","H","J25","PADFUDV",0
"2268","2021","D2","H","J25","PADFUDW",1
"2269","2021","D2","H","J25","PADFUDX",NA
"2270","2021","D2","H","J25","PADMTYL",NA
"2271","2021","D2","H","J25","PADMTYX",NA
"2272","2021","D2","H","J25","PADMTYC",-1
"2273","2021","D2","H","J25","PADFUEB",NA
"2274","2021","D2","H","J26","PADFUEC",NA
"2275","2021","D2","H","J26","PADFUED",NA
"2276","2021","D2","H","J26","PADFUEE",0.707106781186547
"2277","2021","D2","H","J26","PADMUAX",NA
"2278","2021","D2","H","J26","PADFUEG",-0.707106781186547
"2279","2122","D2","H","J1","RADNYVZ",0
"2280","2122","D2","H","J1","RADNYWA",0
"2281","2122","D2","H","J1","RADNYWB",0
"2282","2122","D2","H","J1","RADNYWC",NA
"2283","2122","D2","H","J1","RADNYWD",NA
"2284","2122","D2","H","J1","RADNYWE",NA
"2285","2122","D2","H","J1","RADNYWF",0
"2286","2122","D2","H","J1","RADNYWG",0
"2287","2122","D2","H","J2","RADNYWH",-1.78885438199983
"2288","2122","D2","H","J2","RADNYWI",NA
"2289","2122","D2","H","J2","RADNYWJ",NA
"2290","2122","D2","H","J2","RADNYWK",0
"2291","2122","D2","H","J2","RADNYWL",0
"2292","2122","D2","H","J2","RADNYWM",0
"2293","2122","D2","H","J2","RADNYWN",NA
"2294","2122","D2","H","J2","RADNYWO",0
"2295","2122","D2","H","J3","RADNYWP",NA
"2296","2122","D2","H","J3","RADNYWQ",-0.239045721866879
"2297","2122","D2","H","J3","RADNYWR",0
"2298","2122","D2","H","J3","RADNYWS",NA
"2299","2122","D2","H","J3","RADNYWT",NA
"2300","2122","D2","H","J3","RADNYWU",1.55379719213471
"2301","2122","D2","H","J3","RADNYWV",0
"2302","2122","D2","H","J3","RADNYWW",0.358568582800318
"2303","2122","D2","H","J4","RADNYWX",-0.884651736929383
"2304","2122","D2","H","J4","RADNYWY",-1.17953564923918
"2305","2122","D2","H","J4","RADNYWZ",NA
"2306","2122","D2","H","J4","RADPOCR",NA
"2307","2122","D2","H","J4","RADNYXB",0.589767824619589
"2308","2122","D2","H","J4","RADNYXC",1.17953564923918
"2309","2122","D2","H","J4","RADNYXD",NA
"2310","2122","D2","H","J4","RADNYXE",0.294883912309794
"2311","2122","D2","H","J5","RADNYXF",-1.34062063298759
"2312","2122","D2","H","J5","RADNYXG",NA
"2313","2122","D2","H","J5","RADNYXH",1.02518048404933
"2314","2122","D2","H","J5","RADNYXI",0.78860037234564
"2315","2122","D2","H","J5","RADNYXJ",0.78860037234564
"2316","2122","D2","H","J5","RADNYXK",-0.867460409580204
"2317","2122","D2","H","J5","RADNYXL",-0.39430018617282
"2318","2122","D2","H","J5","RADNYXM",NA
"2319","2122","D2","H","J6","RADNYXN",-1.53971806098294
"2320","2122","D2","H","J6","RADNYXO",-0.11405318970244
"2321","2122","D2","H","J6","RADNYXP",-0.11405318970244
"2322","2122","D2","H","J6","RADQBRH",NA
"2323","2122","D2","H","J6","RADNYXR",1.02647870732196
"2324","2122","D2","H","J6","RADNYXS",0.741345733065861
"2325","2122","D2","H","J6","RADNYXT",NA
"2326","2122","D2","H","J6","RADNYXU",NA
"2327","2122","D2","H","J7","RADNYXV",-0.103975048982007
"2328","2122","D2","H","J7","RADNYXW",-1.14372553880208
"2329","2122","D2","H","J7","RADNYXX",NA
"2330","2122","D2","H","J7","RADNYXY",1.4556506857481
"2331","2122","D2","H","J7","RADNYXZ",NA
"2332","2122","D2","H","J7","RADNYYA",NA
"2333","2122","D2","H","J7","RADNYYB",-0.623850293892044
"2334","2122","D2","H","J7","RADNYYC",0.415900195928029
"2335","2122","D2","H","J8","RADNYYD",NA
"2336","2122","D2","H","J8","RADNYYE",-0.836660026534075
"2337","2122","D2","H","J8","RADNYYF",NA
"2338","2122","D2","H","J8","RADNYYG",1.55379719213471
"2339","2122","D2","H","J8","RADNYYH",0.358568582800318
"2340","2122","D2","H","J8","RADNYYI",NA
"2341","2122","D2","H","J8","RADNYYJ",-0.836660026534075
"2342","2122","D2","H","J8","RADNYYK",-0.239045721866879
"2343","2122","D2","H","J9","RADNYYL",NA
"2344","2122","D2","H","J9","RADNYYM",0
"2345","2122","D2","H","J9","RADNYYN",-0.979650774414243
"2346","2122","D2","H","J9","RADNYYO",NA
"2347","2122","D2","H","J9","RADNYYP",1.41505111859835
"2348","2122","D2","H","J9","RADNYYQ",0.108850086046027
"2349","2122","D2","H","J9","RADNYYR",0.761950602322189
"2350","2122","D2","H","J9","RADNYYS",-1.1973509465063
"2351","2122","D2","H","J10","RADNYYU",NA
"2352","2122","D2","H","J10","RADNYYV",0.298098237568937
"2353","2122","D2","H","J10","RADNYYW",0.0596196475137873
"2354","2122","D2","H","J10","RADNYYY",NA
"2355","2122","D2","H","J10","RADNYYZ",1.01353400773438
"2356","2122","D2","H","J10","RADNYZA",-1.37125189281711
"2357","2122","D2","H","J11","RADNYZB",-0.836660026534075
"2358","2122","D2","H","J11","RADNYZC",-0.239045721866879
"2359","2122","D2","H","J11","RADNYZD",0.358568582800318
"2360","2122","D2","H","J11","RADNYZE",NA
"2361","2122","D2","H","J11","RADNYZF",1.55379719213471
"2362","2122","D2","H","J11","RADNYZG",NA
"2363","2122","D2","H","J11","RADNYZH",-0.836660026534075
"2364","2122","D2","H","J11","RADNYZI",NA
"2365","2122","D2","H","J12","RADNYZJ",-0.960115900277892
"2366","2122","D2","H","J12","RADNYZK",NA
"2367","2122","D2","H","J12","RADNYZL",0.743315535699013
"2368","2122","D2","H","J12","RADNYZM",NA
"2369","2122","D2","H","J12","RADNYZN",-0.495543690466009
"2370","2122","D2","H","J12","RADNYZO",NA
"2371","2122","D2","H","J12","RADNYZP",1.36274514878152
"2372","2122","D2","H","J12","RADNYZQ",-0.650401093736636
"2373","2122","D2","H","J13","RADNYZR",-1.56699535817907
"2374","2122","D2","H","J13","RADNYZT",NA
"2375","2122","D2","H","J13","RADWLEH",1.13472077661243
"2376","2122","D2","H","J13","RADNYZV",0
"2377","2122","D2","H","J13","RADNYZW",0.32420593617498
"2378","2122","D2","H","J13","RADNYZX",0.32420593617498
"2379","2122","D2","H","J13","RADNYZY",NA
"2380","2122","D2","H","J14","RADNZAA",0.354029091046515
"2381","2122","D2","H","J14","RADNZAB",NA
"2382","2122","D2","H","J14","RADNZAC",0.907199545806694
"2383","2122","D2","H","J14","RADNZAD",NA
"2384","2122","D2","H","J14","RADNZAE",0.575297272950587
"2385","2122","D2","H","J14","RADNZAF",-1.63738454609013
"2386","2122","D2","H","J14","RADNZAG",-0.199141363713665
"2387","2122","D2","H","J15","RADNZAH",-1.22497637028249
"2388","2122","D2","H","J15","RADNZAI",-0.0583322081086902
"2389","2122","D2","H","J15","RADNZAJ",NA
"2390","2122","D2","H","J15","RADNZAK",1.30275264776075
"2391","2122","D2","H","J15","RADNZAM",-0.641654289195592
"2392","2122","D2","H","J15","RADNZAN",0.622210219826029
"2393","2122","D2","H","J15","RADNZAO",NA
"2394","2122","D2","H","J16","RADYSIC",0.0504754465125069
"2395","2122","D2","H","J16","RADNZAQ",NA
"2396","2122","D2","H","J16","RAEALEZ",NA
"2397","2122","D2","H","J16","RADNZAS",0.302852679075041
"2398","2122","D2","H","J16","RADNZAT",0
"2399","2122","D2","H","J16","RADNZAU",0.80760714420011
"2400","2122","D2","H","J16","RADNZAV",NA
"2401","2122","D2","H","J16","RADNZAW",-1.71616518142523
"2402","2122","D2","H","J17","RADNZAX",-0.750196959406922
"2403","2122","D2","H","J17","RADZGYW",NA
"2404","2122","D2","H","J17","RADNZAZ",NA
"2405","2122","D2","H","J17","RADNZBA",1.48011832531636
"2406","2122","D2","H","J17","RADNZBB",-0.446063056944657
"2407","2122","D2","H","J17","RADNZBC",0
"2408","2122","D2","H","J17","RADNZBD",0.567716617929563
"2409","2122","D2","H","J17","RADXBPM",NA
"2410","2122","D2","H","J18","RADNZBF",NA
"2411","2122","D2","H","J18","RADNZBG",-1.06744720487161
"2412","2122","D2","H","J18","RADNZBH",NA
"2413","2122","D2","H","J18","RADNZBI",0.741785345758238
"2414","2122","D2","H","J18","RADNZBJ",-0.162830929556686
"2415","2122","D2","H","J18","RADNZBK",1.28455511094719
"2416","2122","D2","H","J18","RADNZBL",-0.796062322277134
"2417","2122","D2","H","J18","RADNZBM",NA
"2418","2122","D2","H","J19","RADNZBN",-0.257691123494197
"2419","2122","D2","H","J19","RADNZBO",1.12987646455148
"2420","2122","D2","H","J19","RADNZBP",NA
"2421","2122","D2","H","J19","RADNZBQ",NA
"2422","2122","D2","H","J19","RADNZBR",0.733428582252714
"2423","2122","D2","H","J19","RAEAUFO",0
"2424","2122","D2","H","J19","RADNZBT",NA
"2425","2122","D2","H","J19","RADNZBU",-1.44703477039049
"2426","2122","D2","H","J20","RADNZBV",-0.245846931109993
"2427","2122","D2","H","J20","RADNZBW",NA
"2428","2122","D2","H","J20","RADNZBX",NA
"2429","2122","D2","H","J20","RADNZBY",-1.16777292277247
"2430","2122","D2","H","J20","RADNZBZ",1.39313260962329
"2431","2122","D2","H","J20","RADNZCA",-0.553155594997484
"2432","2122","D2","H","J20","RADNZCB",0.573642839256649
"2433","2122","D2","H","J20","RADNZCC",NA
"2434","2122","D2","H","J21","RADNZCD",-0.451906416509769
"2435","2122","D2","H","J21","RADNZCE",-1.06814243902309
"2436","2122","D2","H","J21","RADNZCF",NA
"2437","2122","D2","H","J21","RADNZCH",-0.246494409005328
"2438","2122","D2","H","J21","RADNZCI",1.60221365853463
"2439","2122","D2","H","J21","RADNZCJ",NA
"2440","2122","D2","H","J21","RADNZCK",0
"2441","2122","D2","H","J22","RADNZCL",-1.13019244747171
"2442","2122","D2","H","J22","RAEAJXW",NA
"2443","2122","D2","H","J22","RADNZCN",1.51445787961209
"2444","2122","D2","H","J22","RADNZCO",0.768530864280762
"2445","2122","D2","H","J22","RADNZCP",0.0904153957977368
"2446","2122","D2","H","J22","RADNZCQ",-0.452076978988684
"2447","2122","D2","H","J22","RAEBBQF",NA
"2448","2122","D2","H","J22","RADNZCS",-0.791134713230197
"2449","2122","D2","H","J23","RADNZCT",0.442664000122044
"2450","2122","D2","H","J23","RADNZCU",-1.77065600048817
"2451","2122","D2","H","J23","RADNZCV",NA
"2452","2122","D2","H","J23","RADNZCW",NA
"2453","2122","D2","H","J23","RADNZCX",0.24145309097566
"2454","2122","D2","H","J23","RADNZCY",0.643874909268427
"2455","2122","D2","H","J23","RADNZCZ",NA
"2456","2122","D2","H","J23","RADNZDA",0.442664000122044
"2457","2122","D2","H","J24","RADNZDB",-1.22726888866354
"2458","2122","D2","H","J24","RADNZDC",NA
"2459","2122","D2","H","J24","RADNZDD",NA
"2460","2122","D2","H","J24","RADNZDE",0.938499738389764
"2461","2122","D2","H","J24","RADNZDF",1.11898045731087
"2462","2122","D2","H","J24","RADNZDG",-0.324865294057995
"2463","2122","D2","H","J24","RADNZDH",NA
"2464","2122","D2","H","J24","RADNZDI",-0.505346012979103
"2465","2122","D2","H","J25","RADZBQF",0.398287701950713
"2466","2122","D2","H","J25","RADNZDK",NA
"2467","2122","D2","H","J25","RADNZDL",NA
"2468","2122","D2","H","J25","RADNZDM",-1.68798121302921
"2469","2122","D2","H","J25","RADNZDN",0.113796486271632
"2470","2122","D2","H","J25","RADNZDO",NA
"2471","2122","D2","H","J25","RAEAMCY",0.967270133308874
"2472","2122","D2","H","J25","RADNZDQ",0
"2473","2122","D2","H","J26","RADNZDR",-0.415155925406518
"2474","2122","D2","H","J26","RADNZDS",-0.745393593343521
"2475","2122","D2","H","J26","RADNZDT",-0.481203458993919
"2476","2122","D2","H","J26","RADNZDU",0.179271876880087
"2477","2122","D2","H","J26","RADNZDV",1.8304602165651
"2478","2122","D2","H","J26","RADNZDW",0.707652145579292
"2479","2122","D2","H","J26","RADNZDY",-1.07563126128052
"2480","2122","D2","H","J27","RADNZDZ",0.748372939608046
"2481","2122","D2","H","J27","RADNZEA",-0.118164148359165
"2482","2122","D2","H","J27","RADNZEB",0.433268543983606
"2483","2122","D2","H","J27","RADNZEC",1.22102953304471
"2484","2122","D2","H","J27","RADNZED",0.905925137420267
"2485","2122","D2","H","J27","RADNZEE",-1.1422534341386
"2486","2122","D2","H","J27","RADNZEF",-1.53613392866915
"2487","2122","D2","H","J27","RADNZEG",-0.512044642889716
"2488","2122","D2","H","J28","RADNZEH",-1.36287368065149
"2489","2122","D2","H","J28","RAECDRH",0.104836436973191
"2490","2122","D2","H","J28","RADYWSO",1.12094344148258
"2491","2122","D2","H","J28","RADNZEL",0.725790717506709
"2492","2122","D2","H","J28","RADNZEM",1.00804266320376
"2493","2122","D2","H","J28","RADNZEN",-0.629018621839147
"2494","2122","D2","H","J28","RADNZEO",-0.967720956675612
"2495","2122","D2","H","J29","RADNZEP",-1.26808875275296
"2496","2122","D2","H","J29","RADNZEQ",0.620554070496132
"2497","2122","D2","H","J29","RADNZER",1.53789487035998
"2498","2122","D2","H","J29","RADNZES",0.728476517538937
"2499","2122","D2","H","J29","RADNZET",0
"2500","2122","D2","H","J29","RADNZEU",-1.32204997627437
"2501","2122","D2","H","J29","RADNZEV",0.0809418352821041
"2502","2122","D2","H","J29","RADNZEW",-0.566592846974729
"2503","2122","D2","H","J30","RADNZEX",0.711896544665957
"2504","2122","D2","H","J30","RADNZEY",0.142379308933191
"2505","2122","D2","H","J30","RADNZEZ",0.874615754875318
"2506","2122","D2","H","J30","RADNZFA",1.60685220081745
"2507","2122","D2","H","J30","RADNZFB",-0.915295557427659
"2508","2122","D2","H","J30","RADNZFC",-1.24073397784638
"2509","2122","D2","H","J30","RADNZFD",-0.752576347218297
"2510","2122","D2","H","J30","RADNZFE",-0.427137926799574
"2511","2223","D2","H","J1","SAEDZFO",0
"2512","2223","D2","H","J1","SAEDZFP",0
"2513","2223","D2","H","J1","SAEDZFQ",0
"2514","2223","D2","H","J1","SAEDZFR",0
"2515","2223","D2","H","J1","SAEDZFS",NA
"2516","2223","D2","H","J1","SAEDZFT",0
"2517","2223","D2","H","J1","SAEDZFU",0
"2518","2223","D2","H","J1","SAEDZFV",NA
"2519","2223","D2","H","J2","SAEDZFW",0
"2520","2223","D2","H","J2","SAEDZFX",-1.58113883008419
"2521","2223","D2","H","J2","SAEDZFY",0
"2522","2223","D2","H","J2","SAEDZFZ",NA
"2523","2223","D2","H","J2","SAEDZGA",0
"2524","2223","D2","H","J2","SAEHWUI",0
"2525","2223","D2","H","J2","SAEDZGC",1.58113883008419
"2526","2223","D2","H","J2","SAEDZGD",NA
"2527","2223","D2","H","J3","SAEDZGE",0
"2528","2223","D2","H","J3","SAEDZGF",NA
"2529","2223","D2","H","J3","SAEDZGG",-1.10701860692512
"2530","2223","D2","H","J3","SAEDZGH",0
"2531","2223","D2","H","J3","SAEFFQD",-1.10701860692512
"2532","2223","D2","H","J3","SAEDZGJ",0
"2533","2223","D2","H","J3","SAEDZGK",NA
"2534","2223","D2","H","J3","SAEDZGL",1.54982604969517
"2535","2223","D2","H","J4","SAEDZGM",0.6213697660012
"2536","2223","D2","H","J4","SAEGDTG",0.6213697660012
"2537","2223","D2","H","J4","SAEDZGO",0.6213697660012
"2538","2223","D2","H","J4","SAEDZGP",1.05632860220204
"2539","2223","D2","H","J4","SAEDZGQ",-1.11846557880216
"2540","2223","D2","H","J4","SAEDZGR",NA
"2541","2223","D2","H","J4","SAEDZGS",0
"2542","2223","D2","H","J4","SAEDZGT",-1.553424415003
"2543","2223","D2","H","J5","SAEDZGU",0.74535599249993
"2544","2223","D2","H","J5","SAEDZGV",-1.86338998124982
"2545","2223","D2","H","J5","SAEDZGW",0
"2546","2223","D2","H","J5","SAEDZGX",0.74535599249993
"2547","2223","D2","H","J5","SAEFOGH",0
"2548","2223","D2","H","J5","SAEDZGZ",-0.372677996249965
"2549","2223","D2","H","J5","SAEDZHA",NA
"2550","2223","D2","H","J5","SAEDZHB",NA
"2551","2223","D2","H","J6","SAEDZHC",1.07959123809862
"2552","2223","D2","H","J6","SAEDZHD",0.45675013919557
"2553","2223","D2","H","J6","SAEDZHE",NA
"2554","2223","D2","H","J6","SAEDZHG",NA
"2555","2223","D2","H","J6","SAEDZHH",-1.61938685714793
"2556","2223","D2","H","J6","SAEGDTI",0.04152273992687
"2557","2223","D2","H","J6","SAEDZHJ",0.04152273992687
"2558","2223","D2","H","J7","SAEDZHK",NA
"2559","2223","D2","H","J7","SAEDZHL",-1.15813204828717
"2560","2223","D2","H","J7","SAEDZHM",0
"2561","2223","D2","H","J7","SAEKHBU",0.979957887012223
"2562","2223","D2","H","J7","SAEDZHO",1.15813204828717
"2563","2223","D2","H","J7","SAEDZHP",-0.979957887012223
"2564","2223","D2","H","J7","SAEDZHQ",NA
"2565","2223","D2","H","J7","SAEDZHR",-0.445435403187374
"2566","2223","D2","H","J8","SAEDZHS",0.347092695164006
"2567","2223","D2","H","J8","SAEDZHT",-1.41507021874556
"2568","2223","D2","H","J8","SAEDZHU",NA
"2569","2223","D2","H","J8","SAEDZHV",NA
"2570","2223","D2","H","J8","SAEDZHW",0.0266994380895389
"2571","2223","D2","H","J8","SAEDZHX",1.14807583785017
"2572","2223","D2","H","J8","SAEDZHY",0.827682580775706
"2573","2223","D2","H","J8","SAEGDTH",-0.934480333133861
"2574","2223","D2","H","J9","SAEDZIA",0
"2575","2223","D2","H","J9","SAEDZIB",-1.37401077314545
"2576","2223","D2","H","J9","SAEDZIC",NA
"2577","2223","D2","H","J9","SAEDZID",-0.601129713251136
"2578","2223","D2","H","J9","SAEDZIE",1.20225942650227
"2579","2223","D2","H","J9","SAEDZIF",-0.601129713251136
"2580","2223","D2","H","J9","SAEDZIG",NA
"2581","2223","D2","H","J9","SAEDZIH",0
"2582","2223","D2","H","J10","SAEDZII",0.786307554263898
"2583","2223","D2","H","J10","SAEKHBW",NA
"2584","2223","D2","H","J10","SAEDZIK",0.786307554263898
"2585","2223","D2","H","J10","SAEDZIL",NA
"2586","2223","D2","H","J10","SAEDZIM",0.376060134647951
"2587","2223","D2","H","J10","SAEDZIN",-0.239310994775969
"2588","2223","D2","H","J10","SAEDZIO",-1.88030067323976
"2589","2223","D2","H","J10","SAEDZIP",0.170936424839978
"2590","2223","D2","H","J11","SAEDZIQ",0.782356385433287
"2591","2223","D2","H","J11","SAEDZIR",NA
"2592","2223","D2","H","J11","SAEDZIS",0.296755870336764
"2593","2223","D2","H","J11","SAEDZIT",-0.512578321490775
"2594","2223","D2","H","J11","SAEDZIU",0.62048954706778
"2595","2223","D2","H","J11","SAEDZIV",NA
"2596","2223","D2","H","J11","SAEDZIW",-1.80751302841484
"2597","2223","D2","H","J11","SAEDZIX",0.62048954706778
"2598","2223","D2","H","J12","SAEDZIY",1.58665765604384
"2599","2223","D2","H","J12","SAEDZIZ",NA
"2600","2223","D2","H","J12","SAEDZJA",-1.18999324203288
"2601","2223","D2","H","J12","SAEDZJB",NA
"2602","2223","D2","H","J12","SAEKNSK",0.528885885347945
"2603","2223","D2","H","J12","SAEDZJD",-0.661107356684931
"2604","2223","D2","H","J12","SAEDZJE",0.264442942673973
"2605","2223","D2","H","J12","SAEDZJF",0
"2606","2223","D2","H","J13","SAEDZJG",0.489020494879211
"2607","2223","D2","H","J13","SAEKHBZ",1.01297102510694
"2608","2223","D2","H","J13","SAEDZJI",-0.558880565576241
"2609","2223","D2","H","J13","SAEDZJJ",-1.18762120184951
"2610","2223","D2","H","J13","SAEDZJK",1.11776113115248
"2611","2223","D2","H","J13","SAEDZJL",NA
"2612","2223","D2","H","J13","SAEDZJM",-0.873250883712877
"2613","2223","D2","H","J13","SAEDZJN",NA
"2614","2223","D2","H","J14","SAEDZJO",-0.176776695296637
"2615","2223","D2","H","J14","SAEDZJP",-0.530330085889911
"2616","2223","D2","H","J14","SAEDZJQ",NA
"2617","2223","D2","H","J14","SAEDZJR",0.707106781186547
"2618","2223","D2","H","J14","SAEDZJS",1.59099025766973
"2619","2223","D2","H","J14","SAEDZJT",-1.23743686707646
"2620","2223","D2","H","J14","SAEDZJU",-0.353553390593274
"2621","2223","D2","H","J14","SAELJXV",NA
"2622","2223","D2","H","J15","SAEDZJW",0.747563305384304
"2623","2223","D2","H","J15","SAEDZJX",0
"2624","2223","D2","H","J15","SAEPIAS",-1.56747144677354
"2625","2223","D2","H","J15","SAEDZJZ",NA
"2626","2223","D2","H","J15","SAEDZKA",0.0241149453349776
"2627","2223","D2","H","J15","SAEDZKB",0.313494289354708
"2628","2223","D2","H","J15","SAEDZKC",1.1816323214139
"2629","2223","D2","H","J15","SAEDZKD",NA
"2630","2223","D2","H","J16","SAEDZKE",-0.670307768927842
"2631","2223","D2","H","J16","SAEDZKF",-0.755878973471822
"2632","2223","D2","H","J16","SAEDZKG",1.21225873103971
"2633","2223","D2","H","J16","SAEDZKH",NA
"2634","2223","D2","H","J16","SAEDZKI",NA
"2635","2223","D2","H","J16","SAEDZKJ",-1.18373499619172
"2636","2223","D2","H","J16","SAEDZKK",0.442117890143896
"2637","2223","D2","H","J16","SAEDZKL",0.955545117407775
"2638","2223","D2","H","J17","SAEDZKM",-0.0231645383294447
"2639","2223","D2","H","J17","SAEDZKN",-0.996075148166122
"2640","2223","D2","H","J17","SAEDZKO",1.36670776143724
"2641","2223","D2","H","J17","SAEDZKP",0
"2642","2223","D2","H","J17","SAEDZKQ",NA
"2643","2223","D2","H","J17","SAEDZKR",NA
"2644","2223","D2","H","J17","SAEDZKS",0.671771611553896
"2645","2223","D2","H","J17","SAEDZKT",-1.27404960811946
"2646","2223","D2","H","J18","SAEDZKU",-0.832851498466029
"2647","2223","D2","H","J18","SAEDZKV",-0.555234332310686
"2648","2223","D2","H","J18","SAEDZKW",1.66570299693206
"2649","2223","D2","H","J18","SAEPVTJ",NA
"2650","2223","D2","H","J18","SAEDZKY",0.48583004077185
"2651","2223","D2","H","J18","SAEDZKZ",0.208212874616507
"2652","2223","D2","H","J18","SAEDZLA",-0.971660081543701
"2653","2223","D2","H","J19","SAEDZLC",-1.40111333616008
"2654","2223","D2","H","J19","SAEDZLD",NA
"2655","2223","D2","H","J19","SAEDZLE",1.49774184210216
"2656","2223","D2","H","J19","SAEDZLF",0.724713794565561
"2657","2223","D2","H","J19","SAEDZLG",NA
"2658","2223","D2","H","J19","SAEDZLH",-0.241571264855187
"2659","2223","D2","H","J19","SAEDZLI",-0.434828276739336
"2660","2223","D2","H","J19","SAEDZLJ",-0.144942758913112
"2661","2223","D2","H","J20","SAEDZLL",0.176957356248533
"2662","2223","D2","H","J20","SAEDZLM",NA
"2663","2223","D2","H","J20","SAEDZLN",-0.80894791427901
"2664","2223","D2","H","J20","SAEDZLO",1.39037922766705
"2665","2223","D2","H","J20","SAEDZLP",-0.657270180351695
"2666","2223","D2","H","J20","SAEDZLQ",0.935346025885105
"2667","2223","D2","H","J20","SAEDZLR",-1.03646451516998
"2668","2223","D2","H","J21","SAEDZLS",-0.474348218990686
"2669","2223","D2","H","J21","SAEPREB",-0.249656957363519
"2670","2223","D2","H","J21","SAEDZLU",1.9223585716991
"2671","2223","D2","H","J21","SAEDZLV",0.199725565890815
"2672","2223","D2","H","J21","SAEDZLW",-0.699039480617853
"2673","2223","D2","H","J21","SAEDZLX",NA
"2674","2223","D2","H","J21","SAEDZLY",NA
"2675","2223","D2","H","J21","SAEDZLZ",-0.699039480617853
"2676","2223","D2","H","J22","SAEDZMA",0
"2677","2223","D2","H","J22","SAEDZMB",-0.693708082362873
"2678","2223","D2","H","J22","SAEDZMC",NA
"2679","2223","D2","H","J22","SAEDZMD",NA
"2680","2223","D2","H","J22","SAEDZME",1.88292193784208
"2681","2223","D2","H","J22","SAEDZMF",-0.231236027454291
"2682","2223","D2","H","J22","SAEDZMG",-0.0330337182077558
"2683","2223","D2","H","J22","SAEDZMH",-0.957977828024919
"2684","2223","D2","H","J23","SAEDZMI",0.730814780943284
"2685","2223","D2","H","J23","SAEDZMJ",-1.69586506859916
"2686","2223","D2","H","J23","SAEDZMK",NA
